organization_key,offer_internal_name,volume_type,volume_type1,volume_creation_date,nb_volumes,storage_size
90d80e88-fc4d-41bf-aa1e-9dcba78cee67,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,3,"111,758709"
90d80e88-fc4d-41bf-aa1e-9dcba78cee67,DEV1-XL,l_ssd,utility disk,2021-10-01 00:00,1,"111,758709"
90d80e88-fc4d-41bf-aa1e-9dcba78cee67,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
90d80e88-fc4d-41bf-aa1e-9dcba78cee67,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
90d80e88-fc4d-41bf-aa1e-9dcba78cee67,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
e77726ef-5103-40bf-98df-43a37cd861d2,DEV1-M,l_ssd,utility disk,2022-08-01 00:00,3,"111,758709"
ee5aacbd-4915-4c83-9524-47a14c669816,DEV1-M,l_ssd,utility disk,2023-02-01 00:00,3,"111,758709"
e1b3dc59-e76b-4ce7-aa8e-0a202a84662c,DEV1-M,l_ssd,utility disk,2022-10-01 00:00,3,"111,758709"
8ae463d3-e4b8-43b1-ad6c-8fe9ee8aef43,DEV1-XL,l_ssd,utility disk,2022-09-01 00:00,1,"111,758709"
8ae463d3-e4b8-43b1-ad6c-8fe9ee8aef43,DEV1-XL,l_ssd,utility disk,2022-02-01 00:00,1,"111,758709"
ed893a63-7265-4169-acc2-5b87add10d66,PRO2-XXS,b_ssd,utility disk,2023-01-01 00:00,2,"111,758709"
b6e054da-7d81-4d68-ba18-496971317eb5,DEV1-XL,l_ssd,utility disk,2022-11-01 00:00,1,"111,758709"
d836e132-7e7f-4da8-83ce-e813800f8b8a,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
b6e054da-7d81-4d68-ba18-496971317eb5,DEV1-XL,l_ssd,utility disk,2021-06-01 00:00,1,"111,758709"
b6e054da-7d81-4d68-ba18-496971317eb5,DEV1-XL,l_ssd,utility disk,2021-05-01 00:00,1,"111,758709"
e1c3f92c-3d01-4cde-ad8d-e7241c9353d5,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
0176e7db-fe5f-4883-b894-80ed0c1d6c28,DEV1-XL,l_ssd,utility disk,2021-04-01 00:00,1,"111,758709"
c9175493-1f98-4258-b119-2529d07a0587,DEV1-M,l_ssd,utility disk,2022-06-01 00:00,3,"111,758709"
91a86dea-fa47-440b-94c0-68b4c9c553a9,DEV1-M,l_ssd,utility disk,2023-02-01 00:00,3,"111,758709"
5886790d-a673-4f3c-a686-8716265f8550,DEV1-M,l_ssd,utility disk,2021-04-01 00:00,3,"111,758709"
91a86dea-fa47-440b-94c0-68b4c9c553a9,DEV1-XL,l_ssd,utility disk,2021-10-01 00:00,1,"111,758709"
3c0a33ae-0076-4f52-bd1d-8afe8ecaa049,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
b6ae13a7-ef5c-4aea-a1c6-5ad8144daf6b,DEV1-XL,l_ssd,utility disk,2022-06-01 00:00,1,"111,758709"
e2071b6d-df2d-4866-af8e-5e1a382e5970,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
e2071b6d-df2d-4866-af8e-5e1a382e5970,DEV1-XL,l_ssd,utility disk,2022-11-01 00:00,1,"111,758709"
74b8122f-b1e1-4e24-8235-9f492a0f727f,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
74b8122f-b1e1-4e24-8235-9f492a0f727f,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
0e2f62b6-a0bb-4b2e-a332-1a14a7f3b66e,DEV1-M,l_ssd,utility disk,2022-11-01 00:00,3,"111,758709"
0e2f62b6-a0bb-4b2e-a332-1a14a7f3b66e,DEV1-XL,l_ssd,utility disk,2022-11-01 00:00,1,"111,758709"
0e2f62b6-a0bb-4b2e-a332-1a14a7f3b66e,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
b5ee419e-76ba-4c54-aa5b-edbd0baaecb5,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
b4fab8be-ba4f-4ad8-aa16-42b6f35becd1,DEV1-XL,l_ssd,utility disk,2021-07-01 00:00,1,"111,758709"
0eae3a99-7e80-460c-8615-3e4fa361fbe0,PRO2-XS,b_ssd,utility disk,2022-12-01 00:00,2,"111,758709"
79686ea1-c059-42b2-9a2f-af1389cb2453,DEV1-M,l_ssd,utility disk,2021-11-01 00:00,3,"111,758709"
e18f3215-3c77-42b6-afbf-42b163fa6b3b,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
0f231dad-a899-4577-8b5f-99f17b69072c,DEV1-XL,l_ssd,utility disk,2022-09-01 00:00,1,"111,758709"
926fe225-7dfa-496a-9461-5600ce6dbcb2,DEV1-M,l_ssd,utility disk,2021-12-01 00:00,3,"111,758709"
926fe225-7dfa-496a-9461-5600ce6dbcb2,DEV1-M,l_ssd,utility disk,2022-03-01 00:00,3,"111,758709"
59e96aab-8420-4284-aefd-76d3a11ccde3,DEV1-M,l_ssd,utility disk,2022-05-01 00:00,3,"111,758709"
74b8122f-b1e1-4e24-8235-9f492a0f727f,DEV1-XL,l_ssd,utility disk,2022-08-01 00:00,1,"111,758709"
6cb083c0-6846-40de-a437-46558a0c5626,DEV1-M,l_ssd,utility disk,2021-11-01 00:00,3,"111,758709"
0304da5d-5264-4235-8f8e-ad37d32143c2,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
38a5d5c2-bf57-4ed6-b0f6-9d5fc0441b4b,DEV1-M,l_ssd,utility disk,2022-04-01 00:00,3,"111,758709"
107d677a-cc28-44be-98ed-5baaeb808eab,DEV1-XL,l_ssd,utility disk,2022-05-01 00:00,1,"111,758709"
107d677a-cc28-44be-98ed-5baaeb808eab,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
74b8122f-b1e1-4e24-8235-9f492a0f727f,DEV1-XL,l_ssd,utility disk,2022-05-01 00:00,1,"111,758709"
935328c2-a498-4eef-b278-a3f19ab6c8f1,DEV1-XL,l_ssd,utility disk,2022-09-01 00:00,1,"111,758709"
db28676e-35db-4caf-ad4e-91219b4e57de,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
7c47c55c-dfd7-4b3a-9c71-a5f9e86f34e6,DEV1-M,l_ssd,utility disk,2021-04-01 00:00,3,"111,758709"
b1ddd44e-4ef8-4c88-a054-7c2464bafc22,DEV1-M,l_ssd,utility disk,2022-02-01 00:00,3,"111,758709"
1461d07c-4ade-472d-8e60-ee101ef8423c,DEV1-XL,l_ssd,utility disk,2021-10-01 00:00,1,"111,758709"
fcfda031-87df-4738-8e44-70db876c6a7e,DEV1-XL,l_ssd,utility disk,2022-11-01 00:00,1,"111,758709"
15d82bef-8417-4ae7-8eb7-502d3f9947af,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,3,"111,758709"
3786a9b3-b913-4d37-8dad-5d96fb19047c,DEV1-M,l_ssd,utility disk,2022-12-01 00:00,3,"111,758709"
ff4bc3b1-2425-43eb-a134-5a2e76e56e74,DEV1-XL,l_ssd,utility disk,2021-05-01 00:00,1,"111,758709"
15e4166a-51df-455e-b048-9db3060cf172,DEV1-XL,l_ssd,utility disk,2022-05-01 00:00,1,"111,758709"
15e4166a-51df-455e-b048-9db3060cf172,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
15e4166a-51df-455e-b048-9db3060cf172,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
77190b21-5340-415d-bdaa-5bc52d036fad,DEV1-M,l_ssd,utility disk,2021-02-01 00:00,3,"111,758709"
fcfda031-87df-4738-8e44-70db876c6a7e,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
5d5876d7-1678-4aca-882e-02ff40ec7f6b,DEV1-XL,l_ssd,utility disk,2022-11-01 00:00,1,"111,758709"
5d5876d7-1678-4aca-882e-02ff40ec7f6b,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
17982f5c-9194-40e1-9cb6-d1cedf4f4271,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
84da6f48-1e23-44d4-89da-dd4c8235993d,PRO2-S,b_ssd,utility disk,2023-01-01 00:00,6,"111,758709"
84da6f48-1e23-44d4-89da-dd4c8235993d,DEV1-M,l_ssd,utility disk,2022-11-01 00:00,3,"111,758709"
ff685b64-830f-4f08-9b31-f21b9e04a5dd,DEV1-M,l_ssd,utility disk,2021-01-01 00:00,3,"111,758709"
1a1cb5f7-4e5f-4000-b55f-76eaec12061f,DEV1-M,l_ssd,utility disk,2022-07-01 00:00,3,"111,758709"
abc9f894-8916-4e9c-a800-aea3f5d74580,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
98f023ea-8cf5-4b13-93d6-4f4880f87948,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,3,"111,758709"
e40bce03-48a5-432f-ad74-69c1ee57682b,DEV1-M,l_ssd,utility disk,2022-11-01 00:00,3,"111,758709"
347732c7-f3a1-423a-a7e2-d189271566af,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
e0b576c9-ec71-42f1-aa7f-e927ba3dd2de,DEV1-XL,l_ssd,utility disk,2022-06-01 00:00,1,"111,758709"
777ca74a-6702-4c7f-ad61-e822f07196ea,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,3,"111,758709"
bbe3b67d-b390-4819-a468-afe56543f0ff,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
be0cfb77-ff67-4388-88bf-c179d446fe9d,DEV1-XL,l_ssd,utility disk,2022-03-01 00:00,1,"111,758709"
045caf2d-28b5-446b-8eb2-936ac67aafa8,DEV1-XL,l_ssd,utility disk,2021-10-01 00:00,1,"111,758709"
1c260e6f-c994-4d11-8cb2-8d8a98687942,DEV1-M,l_ssd,utility disk,2021-09-01 00:00,3,"111,758709"
1ce3f8bb-89da-4b0b-9637-ee85e6ccfae2,DEV1-M,l_ssd,utility disk,2022-05-01 00:00,3,"111,758709"
6ab5340e-a8de-4ece-933e-b1f47c3a1efe,DEV1-XL,l_ssd,utility disk,2021-10-01 00:00,1,"111,758709"
6ab5340e-a8de-4ece-933e-b1f47c3a1efe,DEV1-XL,l_ssd,utility disk,2021-06-01 00:00,1,"111,758709"
5fb88945-77eb-4741-b02f-f66c33d42f6e,PRO2-XS,b_ssd,utility disk,2022-11-01 00:00,6,"111,758709"
6ab5340e-a8de-4ece-933e-b1f47c3a1efe,DEV1-XL,l_ssd,utility disk,2021-05-01 00:00,1,"111,758709"
fa44cbef-d1c4-43cf-b4ab-8e099a685d1b,DEV1-M,l_ssd,utility disk,2022-09-01 00:00,3,"111,758709"
ce979b07-202f-4594-a5d4-4e6bfca5da1f,DEV1-M,l_ssd,utility disk,2022-05-01 00:00,3,"111,758709"
a7ec9296-de32-44d3-9f95-611cd8ee8e20,PRO2-M,b_ssd,utility disk,2023-02-01 00:00,6,"111,758709"
31223dcc-5848-46c6-8e44-704f5c10aec3,DEV1-XL,l_ssd,utility disk,2021-05-01 00:00,1,"111,758709"
310b268e-b43b-4369-bf85-433f53afa367,DEV1-XL,l_ssd,utility disk,2022-11-01 00:00,1,"111,758709"
9ba6b48a-6896-443b-aab9-45c38e613ae8,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
61183b50-8623-446e-99bb-ada66dd65909,DEV1-M,l_ssd,utility disk,2020-11-01 00:00,3,"111,758709"
0723dc03-cbdf-4975-974b-1b5d9f120d8c,DEV1-M,l_ssd,utility disk,2022-10-01 00:00,3,"111,758709"
207cfbaf-6b4e-45d7-8e64-634896d44a5d,DEV1-M,l_ssd,utility disk,2022-03-01 00:00,3,"111,758709"
6132831f-691b-4911-be11-39063e88a9f3,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,3,"111,758709"
2cfa6449-d328-458d-b886-50d49a7aec0c,DEV1-XL,l_ssd,utility disk,2022-05-01 00:00,1,"111,758709"
614199fe-7da1-448c-ba90-4bf64ec2c5fc,DEV1-M,l_ssd,utility disk,2022-11-01 00:00,3,"111,758709"
e5a089dd-a226-4276-80c3-1b139d938b99,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
e5a089dd-a226-4276-80c3-1b139d938b99,DEV1-XL,l_ssd,utility disk,2022-09-01 00:00,1,"111,758709"
212c5459-5441-4405-b4a1-af24dd364600,PLAY2-NANO,b_ssd,utility disk,2023-02-01 00:00,6,"111,758709"
e5a089dd-a226-4276-80c3-1b139d938b99,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
e12e3ca7-7963-4d84-8d7a-81ad58ef4b3d,DEV1-XL,l_ssd,utility disk,2022-12-01 00:00,1,"111,758709"
e12e3ca7-7963-4d84-8d7a-81ad58ef4b3d,DEV1-XL,l_ssd,utility disk,2023-01-01 00:00,1,"111,758709"
21a34e8d-f220-42b7-b1a0-9fbf8a0ee095,DEV1-M,l_ssd,utility disk,2022-01-01 00:00,3,"111,758709"
a7ec9296-de32-44d3-9f95-611cd8ee8e20,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
2a863dd6-e5fe-4e49-9b1d-e1dd6f1b9d7e,DEV1-M,l_ssd,utility disk,2023-02-01 00:00,3,"111,758709"
61894d03-2cad-4f6c-a4c3-087f093ebc98,DEV1-M,l_ssd,utility disk,2022-05-01 00:00,3,"111,758709"
d520c2fa-e8c5-4917-bca4-9d7ee939bf28,DEV1-M,l_ssd,utility disk,2022-05-01 00:00,3,"111,758709"
61fc8551-9895-418d-bb8e-030ee0478ccb,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
bed39562-406e-4054-94dc-ecaada67d6b3,DEV1-M,l_ssd,utility disk,2020-11-01 00:00,3,"111,758709"
a7ec9296-de32-44d3-9f95-611cd8ee8e20,DEV1-XL,l_ssd,utility disk,2022-06-01 00:00,1,"111,758709"
669ccf6f-a131-4a99-b23a-677f7ca7fa04,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
628fee47-6326-49df-b6e0-d8b5582a07a3,DEV1-M,l_ssd,utility disk,2022-02-01 00:00,3,"111,758709"
669ccf6f-a131-4a99-b23a-677f7ca7fa04,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
a7ec9296-de32-44d3-9f95-611cd8ee8e20,DEV1-XL,l_ssd,utility disk,2021-04-01 00:00,1,"111,758709"
66319d1f-8516-4466-87fb-d5dead91cba0,DEV1-XL,l_ssd,utility disk,2022-09-01 00:00,1,"111,758709"
66319d1f-8516-4466-87fb-d5dead91cba0,DEV1-XL,l_ssd,utility disk,2022-08-01 00:00,1,"111,758709"
e12e3ca7-7963-4d84-8d7a-81ad58ef4b3d,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
2326e65c-e52a-4462-bdf0-01ef36e0ac2f,PRO2-S,b_ssd,utility disk,2022-09-01 00:00,2,"111,758709"
7f0540a5-ca54-4484-9323-b60e080dfa51,DEV1-M,l_ssd,utility disk,2022-09-01 00:00,3,"111,758709"
f835747d-f608-479b-988d-7c10c4e70c26,DEV1-M,l_ssd,utility disk,2021-08-01 00:00,3,"111,758709"
a18656cd-a5ac-4db9-a59f-36891566f5aa,DEV1-XL,l_ssd,utility disk,2022-09-01 00:00,1,"111,758709"
f9212530-7b58-4214-a5be-e5c9d3dfbce0,PLAY2-NANO,b_ssd,utility disk,2022-10-01 00:00,6,"111,758709"
239ee4d1-1b55-480b-893e-21b437b1b13b,DEV1-XL,l_ssd,utility disk,2022-07-01 00:00,1,"111,758709"
805dc6f2-e363-49e3-a51b-550df8fd5046,DEV1-M,l_ssd,utility disk,2022-10-01 00:00,3,"111,758709"
23e9ef53-8dc7-4ae3-9a54-a415dce082b2,DEV1-M,l_ssd,utility disk,2021-06-01 00:00,3,"111,758709"
d33db3af-830a-46cc-b85f-a9c1a6bdf430,DEV1-M,l_ssd,utility disk,2022-03-01 00:00,3,"111,758709"
239ee4d1-1b55-480b-893e-21b437b1b13b,DEV1-XL,l_ssd,utility disk,2022-08-01 00:00,1,"111,758709"
7352c072-b284-49f5-9f8a-8ae023e505cd,DEV1-M,l_ssd,utility disk,2022-08-01 00:00,3,"111,758709"
a345c6fd-7e8d-45de-af26-e07da895f423,DEV1-XL,l_ssd,utility disk,2022-10-01 00:00,1,"111,758709"
6563facc-d9e7-47db-97d4-cfd8a505ff04,DEV1-XL,l_ssd,utility disk,2023-02-01 00:00,1,"111,758709"
6563facc-d9e7-47db-97d4-cfd8a505ff04,DEV1-XL,l_ssd,utility disk,2022-12-01 00:00,1,"111,758709"
6563facc-d9e7-47db-97d4-cfd8a505ff04,DEV1-XL,l_ssd,utility disk,2022-08-01 00:00,1,"111,758709"
a4a886c5-7fdd-43a1-93eb-9761964c2384,DEV1-M,l_ssd,utility disk,2022-06-01 00:00,3,"111,758709"
23bdea9b-be72-4dd6-a824-a718769d070f,DEV1-M,l_ssd,utility disk,2023-02-01 00:00,3,"111,758709"
84da6f48-1e23-44d4-89da-dd4c8235993d,DEV1-M,b_ssd,volume_storage,2022-12-01 00:00,5,111
d10fc862-ef40-4711-bf44-6db54a4bae46,PRO2-XS,b_ssd,volume_storage,2022-03-01 00:00,4,"110,4454832"
23835c74-17fa-4edf-9791-94dbe9c12cb6,GP1-S,b_ssd,volume_storage,2023-01-01 00:00,3,110
614199fe-7da1-448c-ba90-4bf64ec2c5fc,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,2,110
614199fe-7da1-448c-ba90-4bf64ec2c5fc,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,4,110
ef12e0da-c324-4285-bcd2-c1edaec01835,PRO2-XXS,b_ssd,volume_storage,2023-01-01 00:00,3,110
805dc6f2-e363-49e3-a51b-550df8fd5046,GP1-XS,b_ssd,volume_storage,2022-10-01 00:00,2,110
844e81e8-7c67-451f-bdcd-015e89c32e66,DEV1-M,b_ssd,volume_storage,2022-07-01 00:00,3,110
108398f5-0f48-4174-bfef-050b0ce0e14e,DEV1-M,b_ssd,volume_storage,2022-12-01 00:00,4,110
79686ea1-c059-42b2-9a2f-af1389cb2453,GP1-XS,b_ssd,volume_storage,2022-06-01 00:00,2,110
f8cd32e7-a7a1-4f25-a222-9fee36e70919,DEV1-L,b_ssd,volume_storage,2022-04-01 00:00,3,110
f4607559-c5f1-4347-a3aa-fa6e77a8ad0a,PRO2-S,b_ssd,volume_storage,2022-12-01 00:00,3,110
64750c6e-c26a-4984-9936-ade0db510c7c,DEV1-L,b_ssd,volume_storage,2022-10-01 00:00,4,110
7759502b-9257-4c05-bd17-7f54639a0219,GP1-XS,b_ssd,volume_storage,2022-07-01 00:00,2,110
71af01fd-e483-4624-b81e-c19fac7658f5,DEV1-M,b_ssd,volume_storage,2022-11-01 00:00,5,110
fdd31bb6-cfb9-4a8c-8650-6866002182af,DEV1-L,b_ssd,volume_storage,2022-07-01 00:00,4,110
0304da5d-5264-4235-8f8e-ad37d32143c2,PRO2-XS,b_ssd,volume_storage,2023-01-01 00:00,2,110
996e9b75-8503-4b24-890b-64fda68f324c,PRO2-XXS,b_ssd,volume_storage,2022-07-01 00:00,3,109
15e4166a-51df-455e-b048-9db3060cf172,GP1-XS,b_ssd,volume_storage,2023-01-01 00:00,3,108
39a950a7-e44f-4b0d-81e5-a97956e972d1,PRO2-XS,b_ssd,volume_storage,2023-02-01 00:00,2,108
65e2d10e-9ca6-4838-877a-5e05c81cf50b,GP1-S,b_ssd,volume_storage,2021-08-01 00:00,6,108
875313a8-26a4-4468-a891-56162decc381,GP1-XS,b_ssd,volume_storage,2020-11-01 00:00,2,108
38285dbf-8c1d-4a4a-9a46-a25b28b10054,GP1-XS,b_ssd,volume_storage,2023-01-01 00:00,8,108
87cc5d69-96bc-4ed5-a7fd-ba1e1eb9eda8,GP1-XS,b_ssd,volume_storage,2022-02-01 00:00,2,108
0313867f-6696-43c6-98be-46f58a29640d,PRO2-XS,b_ssd,volume_storage,2022-11-01 00:00,8,107
1b1d7e95-2901-4a95-b778-932c664fb180,DEV1-M,b_ssd,volume_storage,2020-11-01 00:00,4,106
b8f03bf0-d685-46a1-994e-1f5efea5d31d,DEV1-L,b_ssd,volume_storage,2021-11-01 00:00,2,105
f29cdfed-9b30-4dd2-88cc-b81862968d23,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,3,105
7759502b-9257-4c05-bd17-7f54639a0219,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,6,105
211690d1-187c-41dd-ba3f-e7911f256579,GP1-S,b_ssd,volume_storage,2022-10-01 00:00,3,"104,505806"
6c766092-d931-42b8-b8e7-5ccbe04e1691,GP1-S,b_ssd,volume_storage,2022-03-01 00:00,6,104
52d2c49a-7a72-4b5d-aff3-2200f8e2600e,PRO2-S,b_ssd,volume_storage,2023-01-01 00:00,2,104
fcfda031-87df-4738-8e44-70db876c6a7e,DEV1-XL,b_ssd,volume_storage,2022-12-01 00:00,4,104
62cdc323-71e2-401c-bc25-1862194c4d60,GP1-XS,b_ssd,volume_storage,2021-09-01 00:00,5,103
6bfa5821-3f34-4e14-b503-68a186b18601,GP1-XS,b_ssd,volume_storage,2022-08-01 00:00,9,102
23835c74-17fa-4edf-9791-94dbe9c12cb6,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,2,102
b6ae13a7-ef5c-4aea-a1c6-5ad8144daf6b,DEV1-XL,b_ssd,volume_storage,2022-07-01 00:00,2,102
fa3552d7-3c82-4966-b825-6037b315c8a3,GP1-XS,b_ssd,volume_storage,2022-02-01 00:00,2,102
ff4bc3b1-2425-43eb-a134-5a2e76e56e74,DEV1-XL,b_ssd,volume_storage,2022-05-01 00:00,3,102
322cf3c9-a3b4-4114-b2c0-415fad5ac68b,DEV1-M,b_ssd,volume_storage,2022-02-01 00:00,2,101
98d6df02-abe3-495e-a098-503bbba479cf,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,3,101
5a269080-dd08-4456-9c6d-84c811d708b3,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,10,101
6d586c8b-0ae5-4592-bd67-a986e9a0b2d5,PRO2-XXS,b_ssd,volume_storage,2022-05-01 00:00,2,101
c3767703-34eb-4fb8-89cb-5dd80c551720,GP1-XS,b_ssd,volume_storage,2022-09-01 00:00,9,101
829f452c-d4cd-4bf9-93d4-7d4053134fe3,GP1-S,b_ssd,volume_storage,2022-03-01 00:00,8,"100,5828381"
8229609f-2481-47fa-b54f-6e79899f994e,PRO2-XXS,b_ssd,volume_storage,2023-02-01 00:00,4,100
fb45a736-daf8-4c43-b928-c85d23333b78,GP1-S,b_ssd,volume_storage,2022-05-01 00:00,1,100
fa3552d7-3c82-4966-b825-6037b315c8a3,GP1-XS,b_ssd,volume_storage,2020-09-01 00:00,1,100
829f452c-d4cd-4bf9-93d4-7d4053134fe3,GP1-S,b_ssd,volume_storage,2022-02-01 00:00,4,100
996e9b75-8503-4b24-890b-64fda68f324c,PRO2-XXS,b_ssd,volume_storage,2022-11-01 00:00,1,100
d577e30d-c02c-4fca-9c71-409d9c738f3e,GP1-XS,b_ssd,volume_storage,2021-08-01 00:00,1,100
7d0e7d84-2490-4db7-b129-4ae06b54ffa5,GP1-XS,b_ssd,volume_storage,2023-02-01 00:00,2,100
875313a8-26a4-4468-a891-56162decc381,GP1-XS,b_ssd,volume_storage,2020-10-01 00:00,8,100
87cc5d69-96bc-4ed5-a7fd-ba1e1eb9eda8,GP1-XS,b_ssd,volume_storage,2022-12-01 00:00,1,100
23835c74-17fa-4edf-9791-94dbe9c12cb6,GP1-XS,b_ssd,volume_storage,2023-01-01 00:00,1,100
a8ce9649-a03f-4589-bd14-ac6072b71f82,DEV1-M,b_ssd,volume_storage,2021-12-01 00:00,1,100
f29cdfed-9b30-4dd2-88cc-b81862968d23,GP1-XS,b_ssd,volume_storage,2022-09-01 00:00,2,100
8658f5bb-04b0-41b9-a8de-533025d4e2c7,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,1,100
db222214-da83-4696-8045-30162b542988,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,2,100
6d89ee68-3d0d-4ad1-8b36-f91b57804ec2,DEV1-L,b_ssd,volume_storage,2022-07-01 00:00,1,100
d99d33b6-8775-4b07-ada6-d3a309324e58,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,1,100
6d89ee68-3d0d-4ad1-8b36-f91b57804ec2,GP1-XS,b_ssd,volume_storage,2022-07-01 00:00,1,100
9c9fd60f-dfe7-4e4a-8b14-03e65846e885,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,1,100
39a950a7-e44f-4b0d-81e5-a97956e972d1,PRO2-XS,b_ssd,volume_storage,2022-04-01 00:00,1,100
f7297975-8a39-4a3a-a81a-b6a41040f5d4,GP1-XS,b_ssd,volume_storage,2023-02-01 00:00,1,100
bbe3b67d-b390-4819-a468-afe56543f0ff,GP1-S,b_ssd,volume_storage,2023-01-01 00:00,1,100
2cfa6449-d328-458d-b886-50d49a7aec0c,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,1,100
6c9c44a0-731d-4833-935d-30b044ea903e,DEV1-L,b_ssd,volume_storage,2023-01-01 00:00,1,100
2cfa6449-d328-458d-b886-50d49a7aec0c,DEV1-L,b_ssd,volume_storage,2023-01-01 00:00,1,100
23835c74-17fa-4edf-9791-94dbe9c12cb6,DEV1-L,b_ssd,volume_storage,2021-04-01 00:00,1,100
0313867f-6696-43c6-98be-46f58a29640d,PRO2-XS,b_ssd,volume_storage,2022-10-01 00:00,1,100
5886790d-a673-4f3c-a686-8716265f8550,GP1-S,b_ssd,volume_storage,2020-10-01 00:00,1,100
fdd31bb6-cfb9-4a8c-8650-6866002182af,DEV1-L,b_ssd,volume_storage,2021-02-01 00:00,3,100
f4301c97-120d-4fe6-84f9-fc994b5b6820,GP1-XS,b_ssd,volume_storage,2022-07-01 00:00,9,100
1280083e-4ea8-48d5-a555-04c3f115c04d,GP1-S,b_ssd,volume_storage,2021-07-01 00:00,1,100
b0ed28ce-bbd0-4db5-ac70-c0658235e67b,PRO2-XXS,b_ssd,volume_storage,2023-02-01 00:00,2,100
8617becf-a03b-4c10-ba44-45a16fb1de79,PRO2-S,b_ssd,volume_storage,2023-02-01 00:00,1,100
1558e6ab-0ddc-475e-af50-066f9f6711fd,GP1-S,b_ssd,volume_storage,2023-01-01 00:00,1,100
9563e1f8-ba20-41ef-af03-97020bb71a12,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,1,100
1558e6ab-0ddc-475e-af50-066f9f6711fd,GP1-S,b_ssd,volume_storage,2023-02-01 00:00,1,100
90acaf47-e36b-482e-b12c-2baacef17744,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,2,100
9db7e83e-c522-4282-aeb4-61e05ba1c6e8,GP1-XS,b_ssd,volume_storage,2021-11-01 00:00,2,100
d99d33b6-8775-4b07-ada6-d3a309324e58,GP1-XS,b_ssd,volume_storage,2022-08-01 00:00,1,100
44454afe-6f11-467f-8f60-f5e1c2896489,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,1,100
805dc6f2-e363-49e3-a51b-550df8fd5046,DEV1-M,b_ssd,volume_storage,2022-09-01 00:00,1,100
d54199dc-c402-4633-b76f-fa9885fef13a,GP1-S,b_ssd,volume_storage,2022-10-01 00:00,1,100
